"cik";"company";"year";"date";"ARI";"ARI.simple";"ARI.NRI";"Bormuth.MC";"Bormuth.GP";"Coleman";"Coleman.C2";"Coleman.Liau.ECP";"Coleman.Liau.grade";"Coleman.Liau.short";"Dale.Chall";"Dale.Chall.old";"Dale.Chall.PSK";"Danielson.Bryan";"Danielson.Bryan.2";"Dickes.Steiwer";"DRP";"ELF";"Farr.Jenkins.Paterson";"Flesch";"Flesch.PSK";"Flesch.Kincaid";"FOG";"FOG.PSK";"FOG.NRI";"FORCAST";"FORCAST.RGL";"Fucks";"Linsear.Write";"LIW";"nWS";"nWS.2";"nWS.3";"nWS.4";"RIX";"Scrabble";"SMOG";"SMOG.C";"SMOG.simple";"SMOG.de";"Spache";"Spache.old";"Strain";"Traenkle.Bailer";"Traenkle.Bailer.2";"Wheeler.Smith";"meanSentenceLength";"meanWordSyllables"
"858877";"CISCO SYSTEMS";"2017";"20170907";19,859315796719;80,4029467644039;17,193663443099;-6,30196762354;665629168,489413;32,0383629738665;29,816028812046;33,874640548008;13,7821629912836;13,7833587509954;5,10814412934224;11,2262926892796;9,60668400147377;8,15775929370084;80,7659284406154;-568,300880466129;730,196762354;15,3223965763195;-64,9311180863546;21,1848908480341;8,5659136522283;18,6966344701341;22,91087345251;11,4012839564175;41154,0494599552;11,803678723969;11,4140465963659;174,993071122886;31,7489300998573;65,9521673430579;12,6318049472649;13,0163354187029;12,2827860618114;13,7265852532272;10,8677399633177;1,62625934045211;19,2236740531242;18,4498797232471;18,4310393606176;13,4310393606176;8,71285429382745;9,76195676088359;18,1318728347259;-625,548070612839;-307,508392941712;153,223965763195;33,7811289993886;1,7891520474892
"858877";"CISCO SYSTEMS";"2018";"20180906";20,0356114577531;80,7596838203851;17,3126683574168;-6,38707329452121;693178227,764318;32,4221558084997;30,1041097065721;34,0448449442315;13,7355263059008;13,7367255047761;5,26731899331137;11,1708358365668;9,57650892598609;8,18575166463408;80,9064709417563;-573,068642176832;738,707329452121;15,422670321065;-65,3786186647183;21,0536767708477;8,58331278863087;18,8256292610192;23,0385048843286;11,5087245876059;43901,7767423649;11,7590516501745;11,3649568151919;176,963390759593;31,9945184025059;66,0747842036146;12,6158566386293;13,0063549771428;12,3301872933797;13,8102193623957;10,9005481597494;1,62401139233993;19,2858025216273;18,5087508858154;18,4906064445132;13,4906064445132;8,73186276497437;9,7881739841379;18,3320673453406;-630,26886732322;-306,836555596923;154,22670321065;34,22670321065;1,78535720414117
"831001";"CITIGROUP";"2009";"20090227";16,1967145882029;73,0300344134867;14,5171266963605;-4,68374576828087;288757512,526412;30,6724130665057;30,0366054648792;32,4941051448227;14,160435213898;14,1615232866727;3,29028124347508;12,0748488683837;10,0316145006264;7,48774187095966;78,8008942295389;-471,844945292641;568,374576828087;11,7832875524071;-56,4268524137716;26,8945183449103;8,06397505453478;15,8146373822152;20,1496745055111;9,2892623424659;33425,3323695244;11,9625101085458;11,5887611194004;134,387595778517;25,3740060719965;60,0054948506315;11,9329656654582;12,3075728779073;11,1256473043711;11,9062811346638;8,78849212086165;1,61316699203537;17,5173991866869;16,8350929365381;16,7951094790862;11,7951094790862;8,37472826178011;9,28898397243102;13,8788492120862;-530,96476933295;-315,225679228846;117,832875524071;25,3858609223652;1,82238573071973
"831001";"CITIGROUP";"2010";"20100226";17,8307505288476;76,2810811690226;15,914831831452;-5,24873998588996;394223932,374506;30,7610212949802;29,5211130869268;31,1900043873545;14,5177640378473;14,518909266228;3,37451068648497;11,8729984887777;9,95126914493508;7,84840398642552;78,6993924954545;-510,899477789993;624,873998588996;13,1035581518853;-59,3552700555998;23,2818853645707;8,32526291987642;17,0355453045548;21,2769629574374;10,0591484464604;33827,3202168525;11,9522068261651;11,5774275087816;150,812710214197;28,1819791113471;62,866877836712;12,372858701596;12,7505101814276;11,6553238706439;12,6542022535215;9,78066914498141;1,60525489563949;18,2926429058399;17,5682523584836;17,5383920477852;12,5383920477852;8,54469115881532;9,50792644203961;15,5252788104089;-570,170251317987;-320,836734790087;131,035581518853;28,2720835546114;1,83046039985223
"831001";"CITIGROUP";"2011";"20110225";18,1058944201372;76,8445341111651;16,0649835250905;-5,4093267829377;429729974,520699;31,1973645546373;29,7614661769207;31,7517375573921;14,3638469023243;14,3650005509642;2,58862150920975;11,9485878193702;10,0262784313725;7,88571386782163;79,0940656355092;-519,241021057005;640,93267829377;13,3969696969697;-60,2081083854589;22,7290510452115;8,37462190352725;17,3227161454113;21,5994310304471;10,2827825040782;35614,6235294118;11,9014692378329;11,5216161616162;154,410516934046;28,9789661319073;63,4359819226129;12,4176762815319;12,8023871333657;11,8047314769801;12,867974392769;9,99269162210339;1,60187721326236;18,5055607422261;17,7697694230607;17,7425318717412;12,7425318717412;8,62840731738058;9,60764669871622;15,9580748663102;-577,930557396676;-317,745763181329;133,969696969697;29,1176470588235;1,82685032139578
"831001";"CITIGROUP";"2012";"20120224";17,7024546633244;76,0290604200882;15,787903634096;-5,2177498752987;387463782,453937;30,6113462084635;29,4152055918457;31,4444768878791;14,4480375548136;14,4491787055445;3,18757707721923;11,9140965825475;9,9777386430897;7,81524381401096;78,7903039361992;-508,163517254369;621,77498752987;13,0647737355812;-59,2007431312745;23,6482648210118;8,30198200706047;16,9461671653996;21,1365672082069;9,99831675806363;33288,9613975155;11,9696109059926;11,5965719965919;149,684826974268;27,8069210292813;62,5690837720399;12,2692756007777;12,6390113985514;11,5676264451936;12,5592465955132;9,68695652173913;1,59547744182941;18,1914034181651;17,4724565523829;17,4413263836675;12,4413263836674;8,53309874637613;9,49359651888531;15,4197338065661;-567,410968985617;-319,795225110038;130,647737355812;28,1180124223602;1,82797816276942
"831001";"CITIGROUP";"2013";"20130301";19,7333109604696;80,1473566746172;17,1118869345438;-6,23682372330529;656826316,378017;32,7838929247299;30,5299544187371;33,7234639102212;13,8235859947438;13,8247792768044;2,74672175382268;11,6404146448815;9,9018549637592;8,13871956961285;80,6498180800762;-564,67482892456;723,682372330529;14,9783555676559;-64,5845789653994;22,3056449281358;8,49792344579947;18,4577558987786;22,5345229152531;11,2519879371795;59903,8236897631;11,7169891947989;11,3186881142787;173,556765586714;30,6223795262728;65,8090704487051;12,5387571357661;12,9432830122706;12,0391631503178;13,471333141862;10,8241219711408;1,61915833489908;18,9355523878564;18,1769258104419;18,154796153266;13,154796153266;8,93670777193794;9,99204511359829;17,8605771848625;-623,236967248862;-309,210373162485;149,783555676559;33,4488156820038;1,77989133752518
"831001";"CITIGROUP";"2014";"20140303";20,0620660077342;80,8106590059644;17,3441093709797;-6,38711701616722;706269570,057725;32,9419476601598;30,5703152486991;33,9451571563446;13,7628411585329;13,7640411431269;2,39150104522159;11,6482065177936;9,92591626513465;8,19452754626386;80,862872592917;-573,421738516109;738,711701616722;15,2890151515152;-65,381852838928;21,8728023679494;8,53947945650145;18,7137462522699;22,7754867216072;11,4456492541719;67489,5930031566;11,6986107371907;11,2984718109098;177,170328282828;31,089898989899;66,2940206752926;12,6093615477026;13,0161043072725;12,1343478748891;13,6297050021336;10,9753787878788;1,62418266502365;19,0557558463153;18,2907887639863;18,2700439561988;13,2700439561988;9,02462207041567;10,0953486397535;18,236553030303;-631,536330834279;-307,59868808933;152,890151515152;34,2362373737374;1,77556048106037
"831001";"CITIGROUP";"2015";"20150225";17,9229972647491;76,4602981373948;16,0166700669778;-5,26108135109901;396136563,146428;29,1933531070699;28,0992074297384;30,9114973457811;14,5940760812666;14,5952242212065;1,81872233472917;12,1272815620321;10,1388135297589;7,87517791409974;78,5829276016078;-512,673427626396;626,108135109901;13,4785963623002;-59,4418431229246;22,0916608545139;8,39081154583002;17,2179909729259;21,3531218158189;10,0891727585342;32800,7126814257;12,1344938247593;11,7779432072352;151,521587359912;28,3887562006247;63,1542720101297;12,4647087149214;12,8045790555237;11,7047399768003;12,7058651188393;9,86625022965277;1,59414082215495;18,348170284702;17,6208003069332;17,591630186675;12,591630186675;8,65705577510129;9,6267047992126;15,6744626125299;-571,651730292312;-321,588365688223;134,785963623002;28,3382325923204;1,84373561541703
"831001";"CITIGROUP";"2016";"20160226";20,8431990185302;82,3971878092158;17,840076425656;-6,78778426553641;843280191,354979;33,8836733666655;31,1665799805375;35,0020039193316;13,4732609180875;13,4744738767155;2,36220855700537;11,5159766745264;9,87831316118873;8,30539864787935;81,6323498382796;-595,446265814232;778,778426553641;15,9643902439024;-67,5082220566751;21,6262104187452;8,60163398428273;19,2714407107799;23,3346302996871;11,9426921556742;77971,3627926829;11,5891077480621;11,1780185228684;185,971585365854;31,9726829268293;67,4970066072427;12,7295272219217;13,152983021858;12,3256715408347;13,9947407758293;11,3223170731707;1,63459179710012;19,2802883036361;18,5035255826786;18,4853195624507;13,4853195624507;9,18714481266384;10,2954950652744;19,1148292682927;-653,152506355824;-302,876991329922;159,643902439024;36,3426829268293;1,75320291265394
